2024-09-18 05:13:00 [main] INFO  HiveConf:187 - Found configuration file file:/home/hive/apache-hive-3.1.3-bin/conf/hive-site.xml
  optional int64 category_id;
  optional binary category_code (STRING);
  optional binary brand (STRING);
  optional double price;
  optional int32 user_id;
  optional binary user_session (STRING);
  optional int96 event_time_kst;
}

       
2024-09-18 06:01:31 [Executor task launch worker for task 33.0 in stage 2.0 (TID 77)] INFO  CodecConfig:95 - Compression: SNAPPY
2024-09-18 06:01:31 [Executor task launch worker for task 33.0 in stage 2.0 (TID 77)] INFO  CodecConfig:95 - Compression: SNAPPY
2024-09-18 06:01:31 [Executor task launch worker for task 33.0 in stage 2.0 (TID 77)] INFO  ParquetOutputFormat:473 - ParquetRecordWriter [block size: 134217728b, row group padding size: 8388608b, validating: false]
2024-09-18 06:01:31 [Executor task launch worker for task 33.0 in stage 2.0 (TID 77)] INFO  ParquetWriteSupport:60 - Initialized Parquet WriteSupport with Catalyst schema:
{
  "type" : "struct",
  "fields" : [ {
    "name" : "event_time",
    "type" : "timestamp",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "event_type",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "product_id",
    "type" : "integer",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "category_id",
    "type" : "long",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "category_code",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "brand",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "price",
    "type" : "double",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "user_id",
    "type" : "integer",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "user_session",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "event_time_kst",
    "type" : "timestamp",
    "nullable" : true,
    "metadata" : { }
  } ]
}
and corresponding Parquet message type:
message spark_schema {
  optional int96 event_time;
  optional binary event_type (STRING);
  optional int32 product_id;
  optional int64 category_id;
  optional binary category_code (STRING);
  optional binary brand (STRING);
  optional double price;
  optional int32 user_id;
  optional binary user_session (STRING);
  optional int96 event_time_kst;
}

       
2024-09-18 06:01:31 [Executor task launch worker for task 31.0 in stage 2.0 (TID 75)] INFO  FileOutputCommitter:604 - Saved output of task 'attempt_202409180600198633961678860332670_0002_m_000031_75' to hdfs://nn:9000/user/hive/external/useractivity/_temporary/0/task_202409180600198633961678860332670_0002_m_000031
2024-09-18 06:01:31 [Executor task launch worker for task 31.0 in stage 2.0 (TID 75)] INFO  SparkHadoopMapRedUtil:60 - attempt_202409180600198633961678860332670_0002_m_000031_75: Committed. Elapsed time: 3 ms.
2024-09-18 06:01:31 [Executor task launch worker for task 31.0 in stage 2.0 (TID 75)] INFO  Executor:60 - Finished task 31.0 in stage 2.0 (TID 75). 3402 bytes result sent to driver
2024-09-18 06:01:31 [dispatcher-event-loop-1] INFO  TaskSetManager:60 - Starting task 35.0 in stage 2.0 (TID 79) (nn, executor driver, partition 35, PROCESS_LOCAL, 9599 bytes) 
2024-09-18 06:01:31 [task-result-getter-3] INFO  TaskSetManager:60 - Finished task 31.0 in stage 2.0 (TID 75) in 7825 ms on nn (executor driver) (32/43)
2024-09-18 06:01:31 [Executor task launch worker for task 35.0 in stage 2.0 (TID 79)] INFO  Executor:60 - Running task 35.0 in stage 2.0 (TID 79)
2024-09-18 06:01:31 [Executor task launch worker for task 35.0 in stage 2.0 (TID 79)] INFO  FileOutputCommitter:142 - File Output Committer Algorithm version is 1
2024-09-18 06:01:31 [Executor task launch worker for task 35.0 in stage 2.0 (TID 79)] INFO  FileOutputCommitter:157 - FileOutputCommitter skip cleanup _temporary folders under output directory:false, ignore cleanup failures: false
2024-09-18 06:01:31 [Executor task launch worker for task 35.0 in stage 2.0 (TID 79)] INFO  SQLHadoopMapReduceCommitProtocol:60 - Using user defined output committer class org.apache.parquet.hadoop.ParquetOutputCommitter
2024-09-18 06:01:31 [Executor task launch worker for task 35.0 in stage 2.0 (TID 79)] INFO  FileOutputCommitter:142 - File Output Committer Algorithm version is 1
2024-09-18 06:01:31 [Executor task launch worker for task 35.0 in stage 2.0 (TID 79)] INFO  FileOutputCommitter:157 - FileOutputCommitter skip cleanup _temporary folders under output directory:false, ignore cleanup failures: false
2024-09-18 06:01:31 [Executor task launch worker for task 35.0 in stage 2.0 (TID 79)] INFO  SQLHadoopMapReduceCommitProtocol:60 - Using output committer class org.apache.parquet.hadoop.ParquetOutputCommitter
2024-09-18 06:01:31 [Executor task launch worker for task 35.0 in stage 2.0 (TID 79)] INFO  FileScanRDD:60 - Reading File path: file:///home/project/data/2019-10.csv, range: 4697620480-4831838208, partition values: [empty row]
2024-09-18 06:01:32 [Executor task launch worker for task 34.0 in stage 2.0 (TID 78)] INFO  CodecConfig:95 - Compression: SNAPPY
2024-09-18 06:01:32 [Executor task launch worker for task 34.0 in stage 2.0 (TID 78)] INFO  CodecConfig:95 - Compression: SNAPPY
2024-09-18 06:01:32 [Executor task launch worker for task 34.0 in stage 2.0 (TID 78)] INFO  ParquetOutputFormat:473 - ParquetRecordWriter [block size: 134217728b, row group padding size: 8388608b, validating: false]
2024-09-18 06:01:32 [Executor task launch worker for task 34.0 in stage 2.0 (TID 78)] INFO  ParquetWriteSupport:60 - Initialized Parquet WriteSupport with Catalyst schema:
{
  "type" : "struct",
  "fields" : [ {
    "name" : "event_time",
    "type" : "timestamp",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "event_type",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "product_id",
    "type" : "integer",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "category_id",
    "type" : "long",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "category_code",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "brand",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "price",
    "type" : "double",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "user_id",
    "type" : "integer",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "user_session",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "event_time_kst",
    "type" : "timestamp",
    "nullable" : true,
    "metadata" : { }
  } ]
}
and corresponding Parquet message type:
message spark_schema {
  optional int96 event_time;
  optional binary event_type (STRING);
  optional int32 product_id;
  optional int64 category_id;
  optional binary category_code (STRING);
  optional binary brand (STRING);
  optional double price;
  optional int32 user_id;
  optional binary user_session (STRING);
  optional int96 event_time_kst;
}

       
2024-09-18 06:01:33 [Executor task launch worker for task 32.0 in stage 2.0 (TID 76)] INFO  CodecConfig:95 - Compression: SNAPPY
2024-09-18 06:01:33 [Executor task launch worker for task 32.0 in stage 2.0 (TID 76)] INFO  CodecConfig:95 - Compression: SNAPPY
2024-09-18 06:01:33 [Executor task launch worker for task 32.0 in stage 2.0 (TID 76)] INFO  ParquetOutputFormat:473 - ParquetRecordWriter [block size: 134217728b, row group padding size: 8388608b, validating: false]
2024-09-18 06:01:33 [Executor task launch worker for task 32.0 in stage 2.0 (TID 76)] INFO  ParquetWriteSupport:60 - Initialized Parquet WriteSupport with Catalyst schema:
{
  "type" : "struct",
  "fields" : [ {
    "name" : "event_time",
    "type" : "timestamp",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "event_type",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "product_id",
    "type" : "integer",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "category_id",
    "type" : "long",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "category_code",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "brand",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "price",
    "type" : "double",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "user_id",
    "type" : "integer",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "user_session",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "event_time_kst",
    "type" : "timestamp",
    "nullable" : true,
    "metadata" : { }
  } ]
}
and corresponding Parquet message type:
message spark_schema {
  optional int96 event_time;
  optional binary event_type (STRING);
  optional int32 product_id;
  optional int64 category_id;
  optional binary category_code (STRING);
  optional binary brand (STRING);
  optional double price;
  optional int32 user_id;
  optional binary user_session (STRING);
  optional int96 event_time_kst;
}

       
2024-09-18 06:01:33 [Executor task launch worker for task 34.0 in stage 2.0 (TID 78)] INFO  CodecConfig:95 - Compression: SNAPPY
2024-09-18 06:01:33 [Executor task launch worker for task 34.0 in stage 2.0 (TID 78)] INFO  CodecConfig:95 - Compression: SNAPPY
2024-09-18 06:01:33 [Executor task launch worker for task 34.0 in stage 2.0 (TID 78)] INFO  ParquetOutputFormat:473 - ParquetRecordWriter [block size: 134217728b, row group padding size: 8388608b, validating: false]
2024-09-18 06:01:33 [Executor task launch worker for task 34.0 in stage 2.0 (TID 78)] INFO  ParquetWriteSupport:60 - Initialized Parquet WriteSupport with Catalyst schema:
{
  "type" : "struct",
  "fields" : [ {
    "name" : "event_time",
    "type" : "timestamp",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "event_type",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "product_id",
    "type" : "integer",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "category_id",
    "type" : "long",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "category_code",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "brand",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "price",
    "type" : "double",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "user_id",
    "type" : "integer",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "user_session",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "event_time_kst",
    "type" : "timestamp",
    "nullable" : true,
    "metadata" : { }
  } ]
}
and corresponding Parquet message type:
message spark_schema {
  optional int96 event_time;
  optional binary event_type (STRING);
  optional int32 product_id;
  optional int64 category_id;
  optional binary category_code (STRING);
  optional binary brand (STRING);
  optional double price;
  optional int32 user_id;
  optional binary user_session (STRING);
  optional int96 event_time_kst;
}

       
2024-09-18 06:01:33 [Executor task launch worker for task 32.0 in stage 2.0 (TID 76)] INFO  FileOutputCommitter:604 - Saved output of task 'attempt_202409180600198633961678860332670_0002_m_000032_76' to hdfs://nn:9000/user/hive/external/useractivity/_temporary/0/task_202409180600198633961678860332670_0002_m_000032
2024-09-18 06:01:33 [Executor task launch worker for task 32.0 in stage 2.0 (TID 76)] INFO  SparkHadoopMapRedUtil:60 - attempt_202409180600198633961678860332670_0002_m_000032_76: Committed. Elapsed time: 13 ms.
2024-09-18 06:01:33 [Executor task launch worker for task 32.0 in stage 2.0 (TID 76)] INFO  Executor:60 - Finished task 32.0 in stage 2.0 (TID 76). 3402 bytes result sent to driver
2024-09-18 06:01:33 [dispatcher-event-loop-0] INFO  TaskSetManager:60 - Starting task 36.0 in stage 2.0 (TID 80) (nn, executor driver, partition 36, PROCESS_LOCAL, 9599 bytes) 
2024-09-18 06:01:33 [Executor task launch worker for task 36.0 in stage 2.0 (TID 80)] INFO  Executor:60 - Running task 36.0 in stage 2.0 (TID 80)
2024-09-18 06:01:33 [task-result-getter-0] INFO  TaskSetManager:60 - Finished task 32.0 in stage 2.0 (TID 76) in 7534 ms on nn (executor driver) (33/43)
2024-09-18 06:01:34 [Executor task launch worker for task 36.0 in stage 2.0 (TID 80)] INFO  FileOutputCommitter:142 - File Output Committer Algorithm version is 1
2024-09-18 06:01:34 [Executor task launch worker for task 36.0 in stage 2.0 (TID 80)] INFO  FileOutputCommitter:157 - FileOutputCommitter skip cleanup _temporary folders under output directory:false, ignore cleanup failures: false
2024-09-18 06:01:34 [Executor task launch worker for task 36.0 in stage 2.0 (TID 80)] INFO  SQLHadoopMapReduceCommitProtocol:60 - Using user defined output committer class org.apache.parquet.hadoop.ParquetOutputCommitter
2024-09-18 06:01:34 [Executor task launch worker for task 36.0 in stage 2.0 (TID 80)] INFO  FileOutputCommitter:142 - File Output Committer Algorithm version is 1
2024-09-18 06:01:34 [Executor task launch worker for task 36.0 in stage 2.0 (TID 80)] INFO  FileOutputCommitter:157 - FileOutputCommitter skip cleanup _temporary folders under output directory:false, ignore cleanup failures: false
2024-09-18 06:01:34 [Executor task launch worker for task 36.0 in stage 2.0 (TID 80)] INFO  SQLHadoopMapReduceCommitProtocol:60 - Using output committer class org.apache.parquet.hadoop.ParquetOutputCommitter
2024-09-18 06:01:34 [Executor task launch worker for task 36.0 in stage 2.0 (TID 80)] INFO  FileScanRDD:60 - Reading File path: file:///home/project/data/2019-10.csv, range: 4831838208-4966055936, partition values: [empty row]
2024-09-18 06:01:34 [Executor task launch worker for task 33.0 in stage 2.0 (TID 77)] INFO  FileOutputCommitter:604 - Saved output of task 'attempt_202409180600198633961678860332670_0002_m_000033_77' to hdfs://nn:9000/user/hive/external/useractivity/_temporary/0/task_202409180600198633961678860332670_0002_m_000033
2024-09-18 06:01:34 [Executor task launch worker for task 33.0 in stage 2.0 (TID 77)] INFO  SparkHadoopMapRedUtil:60 - attempt_202409180600198633961678860332670_0002_m_000033_77: Committed. Elapsed time: 6 ms.
2024-09-18 06:01:34 [Executor task launch worker for task 33.0 in stage 2.0 (TID 77)] INFO  Executor:60 - Finished task 33.0 in stage 2.0 (TID 77). 3313 bytes result sent to driver
2024-09-18 06:01:34 [dispatcher-event-loop-3] INFO  TaskSetManager:60 - Starting task 37.0 in stage 2.0 (TID 81) (nn, executor driver, partition 37, PROCESS_LOCAL, 9599 bytes) 
2024-09-18 06:01:34 [Executor task launch worker for task 37.0 in stage 2.0 (TID 81)] INFO  Executor:60 - Running task 37.0 in stage 2.0 (TID 81)
2024-09-18 06:01:34 [task-result-getter-1] INFO  TaskSetManager:60 - Finished task 33.0 in stage 2.0 (TID 77) in 7515 ms on nn (executor driver) (34/43)
2024-09-18 06:01:34 [Executor task launch worker for task 37.0 in stage 2.0 (TID 81)] INFO  FileOutputCommitter:142 - File Output Committer Algorithm version is 1
2024-09-18 06:01:34 [Executor task launch worker for task 37.0 in stage 2.0 (TID 81)] INFO  FileOutputCommitter:157 - FileOutputCommitter skip cleanup _temporary folders under output directory:false, ignore cleanup failures: false
2024-09-18 06:01:34 [Executor task launch worker for task 37.0 in stage 2.0 (TID 81)] INFO  SQLHadoopMapReduceCommitProtocol:60 - Using user defined output committer class org.apache.parquet.hadoop.ParquetOutputCommitter
2024-09-18 06:01:34 [Executor task launch worker for task 37.0 in stage 2.0 (TID 81)] INFO  FileOutputCommitter:142 - File Output Committer Algorithm version is 1
2024-09-18 06:01:34 [Executor task launch worker for task 37.0 in stage 2.0 (TID 81)] INFO  FileOutputCommitter:157 - FileOutputCommitter skip cleanup _temporary folders under output directory:false, ignore cleanup failures: false
2024-09-18 06:01:34 [Executor task launch worker for task 37.0 in stage 2.0 (TID 81)] INFO  SQLHadoopMapReduceCommitProtocol:60 - Using output committer class org.apache.parquet.hadoop.ParquetOutputCommitter
2024-09-18 06:01:34 [Executor task launch worker for task 37.0 in stage 2.0 (TID 81)] INFO  FileScanRDD:60 - Reading File path: file:///home/project/data/2019-10.csv, range: 4966055936-5100273664, partition values: [empty row]
2024-09-18 06:01:36 [Executor task launch worker for task 34.0 in stage 2.0 (TID 78)] INFO  FileOutputCommitter:604 - Saved output of task 'attempt_202409180600198633961678860332670_0002_m_000034_78' to hdfs://nn:9000/user/hive/external/useractivity/_temporary/0/task_202409180600198633961678860332670_0002_m_000034
2024-09-18 06:01:36 [Executor task launch worker for task 34.0 in stage 2.0 (TID 78)] INFO  SparkHadoopMapRedUtil:60 - attempt_202409180600198633961678860332670_0002_m_000034_78: Committed. Elapsed time: 7 ms.
2024-09-18 06:01:36 [Executor task launch worker for task 34.0 in stage 2.0 (TID 78)] INFO  Executor:60 - Finished task 34.0 in stage 2.0 (TID 78). 3445 bytes result sent to driver
2024-09-18 06:01:36 [dispatcher-event-loop-2] INFO  TaskSetManager:60 - Starting task 38.0 in stage 2.0 (TID 82) (nn, executor driver, partition 38, PROCESS_LOCAL, 9599 bytes) 
2024-09-18 06:01:36 [task-result-getter-2] INFO  TaskSetManager:60 - Finished task 34.0 in stage 2.0 (TID 78) in 7393 ms on nn (executor driver) (35/43)
2024-09-18 06:01:36 [Executor task launch worker for task 38.0 in stage 2.0 (TID 82)] INFO  Executor:60 - Running task 38.0 in stage 2.0 (TID 82)
2024-09-18 06:01:36 [Executor task launch worker for task 38.0 in stage 2.0 (TID 82)] INFO  FileOutputCommitter:142 - File Output Committer Algorithm version is 1
2024-09-18 06:01:36 [Executor task launch worker for task 38.0 in stage 2.0 (TID 82)] INFO  FileOutputCommitter:157 - FileOutputCommitter skip cleanup _temporary folders under output directory:false, ignore cleanup failures: false
2024-09-18 06:01:36 [Executor task launch worker for task 38.0 in stage 2.0 (TID 82)] INFO  SQLHadoopMapReduceCommitProtocol:60 - Using user defined output committer class org.apache.parquet.hadoop.ParquetOutputCommitter
2024-09-18 06:01:36 [Executor task launch worker for task 38.0 in stage 2.0 (TID 82)] INFO  FileOutputCommitter:142 - File Output Committer Algorithm version is 1
2024-09-18 06:01:36 [Executor task launch worker for task 38.0 in stage 2.0 (TID 82)] INFO  FileOutputCommitter:157 - FileOutputCommitter skip cleanup _temporary folders under output directory:false, ignore cleanup failures: false
2024-09-18 06:01:36 [Executor task launch worker for task 38.0 in stage 2.0 (TID 82)] INFO  SQLHadoopMapReduceCommitProtocol:60 - Using output committer class org.apache.parquet.hadoop.ParquetOutputCommitter
2024-09-18 06:01:36 [Executor task launch worker for task 38.0 in stage 2.0 (TID 82)] INFO  FileScanRDD:60 - Reading File path: file:///home/project/data/2019-10.csv, range: 5100273664-5234491392, partition values: [empty row]
2024-09-18 06:01:36 [Executor task launch worker for task 35.0 in stage 2.0 (TID 79)] INFO  CodecConfig:95 - Compression: SNAPPY
2024-09-18 06:01:36 [Executor task launch worker for task 35.0 in stage 2.0 (TID 79)] INFO  CodecConfig:95 - Compression: SNAPPY
2024-09-18 06:01:36 [Executor task launch worker for task 35.0 in stage 2.0 (TID 79)] INFO  ParquetOutputFormat:473 - ParquetRecordWriter [block size: 134217728b, row group padding size: 8388608b, validating: false]
2024-09-18 06:01:36 [Executor task launch worker for task 35.0 in stage 2.0 (TID 79)] INFO  ParquetWriteSupport:60 - Initialized Parquet WriteSupport with Catalyst schema:
{
  "type" : "struct",
  "fields" : [ {
    "name" : "event_time",
    "type" : "timestamp",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "event_type",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "product_id",
    "type" : "integer",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "category_id",
    "type" : "long",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "category_code",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "brand",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "price",
    "type" : "double",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "user_id",
    "type" : "integer",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "user_session",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "event_time_kst",
    "type" : "timestamp",
    "nullable" : true,
    "metadata" : { }
  } ]
}
and corresponding Parquet message type:
message spark_schema {
  optional int96 event_time;
  optional binary event_type (STRING);
  optional int32 product_id;
  optional int64 category_id;
  optional binary category_code (STRING);
  optional binary brand (STRING);
  optional double price;
  optional int32 user_id;
  optional binary user_session (STRING);
  optional int96 event_time_kst;
}

       
2024-09-18 06:01:37 [Executor task launch worker for task 35.0 in stage 2.0 (TID 79)] INFO  CodecConfig:95 - Compression: SNAPPY
2024-09-18 06:01:37 [Executor task launch worker for task 35.0 in stage 2.0 (TID 79)] INFO  CodecConfig:95 - Compression: SNAPPY
2024-09-18 06:01:37 [Executor task launch worker for task 35.0 in stage 2.0 (TID 79)] INFO  ParquetOutputFormat:473 - ParquetRecordWriter [block size: 134217728b, row group padding size: 8388608b, validating: false]
2024-09-18 06:01:37 [Executor task launch worker for task 35.0 in stage 2.0 (TID 79)] INFO  ParquetWriteSupport:60 - Initialized Parquet WriteSupport with Catalyst schema:
{
  "type" : "struct",
  "fields" : [ {
    "name" : "event_time",
    "type" : "timestamp",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "event_type",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "product_id",
    "type" : "integer",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "category_id",
    "type" : "long",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "category_code",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "brand",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "price",
    "type" : "double",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "user_id",
    "type" : "integer",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "user_session",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "event_time_kst",
    "type" : "timestamp",
    "nullable" : true,
    "metadata" : { }
  } ]
}
and corresponding Parquet message type:
message spark_schema {
  optional int96 event_time;
  optional binary event_type (STRING);
  optional int32 product_id;
  optional int64 category_id;
  optional binary category_code (STRING);
  optional binary brand (STRING);
  optional double price;
  optional int32 user_id;
  optional binary user_session (STRING);
  optional int96 event_time_kst;
}

       
2024-09-18 06:01:39 [Executor task launch worker for task 36.0 in stage 2.0 (TID 80)] INFO  CodecConfig:95 - Compression: SNAPPY
2024-09-18 06:01:39 [Executor task launch worker for task 36.0 in stage 2.0 (TID 80)] INFO  CodecConfig:95 - Compression: SNAPPY
2024-09-18 06:01:39 [Executor task launch worker for task 36.0 in stage 2.0 (TID 80)] INFO  ParquetOutputFormat:473 - ParquetRecordWriter [block size: 134217728b, row group padding size: 8388608b, validating: false]
2024-09-18 06:01:39 [Executor task launch worker for task 36.0 in stage 2.0 (TID 80)] INFO  ParquetWriteSupport:60 - Initialized Parquet WriteSupport with Catalyst schema:
{
  "type" : "struct",
  "fields" : [ {
    "name" : "event_time",
    "type" : "timestamp",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "event_type",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "product_id",
    "type" : "integer",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "category_id",
    "type" : "long",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "category_code",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "brand",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "price",
    "type" : "double",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "user_id",
    "type" : "integer",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "user_session",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "event_time_kst",
    "type" : "timestamp",
    "nullable" : true,
    "metadata" : { }
  } ]
}
and corresponding Parquet message type:
message spark_schema {
  optional int96 event_time;
  optional binary event_type (STRING);
  optional int32 product_id;
  optional int64 category_id;
  optional binary category_code (STRING);
  optional binary brand (STRING);
  optional double price;
  optional int32 user_id;
  optional binary user_session (STRING);
  optional int96 event_time_kst;
}

       
2024-09-18 06:01:39 [Executor task launch worker for task 37.0 in stage 2.0 (TID 81)] INFO  CodecConfig:95 - Compression: SNAPPY
2024-09-18 06:01:39 [Executor task launch worker for task 37.0 in stage 2.0 (TID 81)] INFO  CodecConfig:95 - Compression: SNAPPY
2024-09-18 06:01:39 [Executor task launch worker for task 37.0 in stage 2.0 (TID 81)] INFO  ParquetOutputFormat:473 - ParquetRecordWriter [block size: 134217728b, row group padding size: 8388608b, validating: false]
2024-09-18 06:01:39 [Executor task launch worker for task 37.0 in stage 2.0 (TID 81)] INFO  ParquetWriteSupport:60 - Initialized Parquet WriteSupport with Catalyst schema:
{
  "type" : "struct",
  "fields" : [ {
    "name" : "event_time",
    "type" : "timestamp",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "event_type",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "product_id",
    "type" : "integer",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "category_id",
    "type" : "long",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "category_code",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "brand",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "price",
    "type" : "double",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "user_id",
    "type" : "integer",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "user_session",
    "type" : "string",
    "nullable" : true,
    "metadata" : { }
  }, {
    "name" : "event_time_kst",
    "type" : "timestamp",
    "nullable" : true,
    "metadata" : { }
  } ]
}
and corresponding Parquet message type:
message spark_schema {
  optional int96 event_time;
  optional binary event_type (STRING);
  optional int32 product_id;
  optional int64 category_id;
  optional binary category_code (STRING);
  optional binary brand (STRING);
  optional double price;
  optional int32 user_id;
  optional binary user_session (STRING);
  optional int96 event_time_kst;
}

       
2024-09-18 06:01:40 [Executor task launch worker for task 35.0 in stage 2.0 (TID 79)] INFO  FileOutputCommitter:604 - Saved output of task 'attempt_202409180600198633961678860332670_0002_m_000035_79' to hdfs://nn:9000/user/hive/external/useractivity/_temporary/0/task_202409180600198633961678860332670_0002_m_000035
2024-09-18 06:01:40 [Executor task launch worker for task 35.0 in stage 2.0 (TID 79)] INFO  SparkHadoopMapRedUtil:60 - attempt_202409180600198633961678860332670_0002_m_000035_79: Committed. Elapsed time: 7 ms.
2024-09-18 06:01:40 [Executor task launch worker for task 35.0 in stage 2.0 (TID 79)] INFO  Executor:60 - Finished task 35.0 in stage 2.0 (TID 79). 3402 bytes result sent to driver
2024-09-18 06:01:40 [dispatcher-event-loop-2] INFO  TaskSetManager:60 - Starting task 39.0 in stage 2.0 (TID 83) (nn, executor driver, partition 39, PROCESS_LOCAL, 9599 bytes) 
2024-09-18 06:01:40 [Executor task launch worker for task 39.0 in stage 2.0 (TID 83)] INFO  Executor:60 - Running task 39.0 in stage 2.0 (TID 83)
2024-09-18 06:01:40 [task-result-getter-3] INFO  TaskSetManager:60 - Finished task 35.0 in stage 2.0 (TID 79) in 8764 ms on nn (executor driver) (36/43)
2024-09-18 06:01:40 [Executor task launch worker for task 39.0 in stage 2.0 (TID 83)] INFO  FileOutputCommitter:142 - File Output Committer Algorithm version is 1
2024-09-18 06:01:40 [Executor task launch worker for task 39.0 in stage 2.0 (TID 83)] INFO  FileOutputCommitter:157 - FileOutputCommitter skip cleanup _temporary folders under output directory:false, ignore cleanup failures: false
2024-09-18 06:01:40 [Executor task launch worker for task 39.0 in stage 2.0 (TID 83)] INFO  SQLHadoopMapReduceCommitProtocol:60 - Using user defined output committer class org.apache.parquet.hadoop.ParquetOutputCommitter
2024-09-18 06:01:40 [Executor task launch worker for task 39.0 in stage 2.0 (TID 83)] INFO  FileOutputCommitter:142 - File Output Committer Algorithm version is 1
2024-09-18 06:01:40 [Executor task launch worker for task 39.0 in stage 2.0 (TID 83)] INFO  FileOutputCommitter:157 - FileOutputCommitter skip cleanup _temporary folders under output directory:false, ignore cleanup failures: false
